"","Experiment","spatial_verb","key_resp_6.corr","participant","key_resp_6.rt","log_rt","group","final_corsi_span","vmn_score","vmn_z","corsi_z"
"208","visuospatial","no","1","L2SPAN_2023_36","1.1238",0.116715799695961,"L2 learners","7",9,0.15268691097644,1.25121908570051
"209","visuospatial","yes","1","L2SPAN_2023_36","0.6933",-0.366292473033692,"L2 learners","7",9,0.15268691097644,1.25121908570051
"210","visuospatial","no","1","L2SPAN_2023_36","2.2482",0.81012989604556,"L2 learners","7",9,0.15268691097644,1.25121908570051
"211","visuospatial","yes","1","L2SPAN_2023_36","0.7989",-0.224519497494141,"L2 learners","7",9,0.15268691097644,1.25121908570051
"212","visuospatial","no","1","L2SPAN_2023_36","0.8153",-0.204199135313272,"L2 learners","7",9,0.15268691097644,1.25121908570051
"213","visuospatial","no","1","L2SPAN_2023_36","0.9853",-0.0148091156537082,"L2 learners","7",9,0.15268691097644,1.25121908570051
"214","visuospatial","no","1","L2SPAN_2023_36","0.6689",-0.402120706857775,"L2 learners","7",9,0.15268691097644,1.25121908570051
"215","visuospatial","yes","1","L2SPAN_2023_36","0.981",-0.019182819416774,"L2 learners","7",9,0.15268691097644,1.25121908570051
"216","visuospatial","yes","1","L2SPAN_2023_36","0.5411",-0.614151174333447,"L2 learners","7",9,0.15268691097644,1.25121908570051
"217","visuospatial","no","1","L2SPAN_2023_41","0.858",-0.153151179494175,"L2 learners","6",8,-0.0694031413529272,0.490984704515391
"218","visuospatial","yes","1","L2SPAN_2023_41","0.672",-0.397496938458987,"L2 learners","6",8,-0.0694031413529272,0.490984704515391
"219","visuospatial","yes","1","L2SPAN_2023_41","0.74",-0.301105092783922,"L2 learners","6",8,-0.0694031413529272,0.490984704515391
"220","visuospatial","yes","1","L2SPAN_2023_41","0.637",-0.450985623409974,"L2 learners","6",8,-0.0694031413529272,0.490984704515391
"221","visuospatial","no","1","L2SPAN_2023_41","0.789",-0.236988958136263,"L2 learners","6",8,-0.0694031413529272,0.490984704515391
"222","visuospatial","no","1","L2SPAN_2023_41","0.677",-0.390084006069862,"L2 learners","6",8,-0.0694031413529272,0.490984704515391
"223","visuospatial","no","1","L2SPAN_2023_41","0.643",-0.441610554744518,"L2 learners","6",8,-0.0694031413529272,0.490984704515391
"224","visuospatial","yes","0","L2SPAN_2023_41","1.062",0.0601539228197471,"L2 learners","6",8,-0.0694031413529272,0.490984704515391
"225","visuospatial","no","1","L2SPAN_2023_41","0.561",-0.578034373459441,"L2 learners","6",8,-0.0694031413529272,0.490984704515391
"226","visuospatial","no","1","L2SPAN_2023_41","0.659",-0.41703174447963,"L2 learners","6",8,-0.0694031413529272,0.490984704515391
"227","visuospatial","no","1","L2SPAN_2023_41","0.926",-0.0768810443359576,"L2 learners","6",8,-0.0694031413529272,0.490984704515391
"228","visuospatial","no","1","L2SPAN_2023_41","0.624",-0.471604910612709,"L2 learners","6",8,-0.0694031413529272,0.490984704515391
"229","visuospatial","yes","1","L2SPAN_2023_41","0.68",-0.385662480811985,"L2 learners","6",8,-0.0694031413529272,0.490984704515391
"230","visuospatial","yes","1","L2SPAN_2023_41","0.646",-0.436955775199535,"L2 learners","6",8,-0.0694031413529272,0.490984704515391
"231","visuospatial","yes","1","L2SPAN_2023_41","0.56",-0.579818495252942,"L2 learners","6",8,-0.0694031413529272,0.490984704515391
"232","visuospatial","no","1","L2SPAN_2023_41","1.103",0.0980337402713654,"L2 learners","6",8,-0.0694031413529272,0.490984704515391
"233","visuospatial","yes","1","L2SPAN_2023_41","0.665",-0.407968238326283,"L2 learners","6",8,-0.0694031413529272,0.490984704515391
"234","visuospatial","yes","1","L2SPAN_2023_41","0.578",-0.54818141030976,"L2 learners","6",8,-0.0694031413529272,0.490984704515391
"235","visuospatial","yes","1","L2SPAN_2023_41","1.309",0.269263486927763,"L2 learners","6",8,-0.0694031413529272,0.490984704515391
"236","visuospatial","yes","1","L2SPAN_2023_41","1.723",0.544066957545793,"L2 learners","6",8,-0.0694031413529272,0.490984704515391
"237","visuospatial","no","1","L2SPAN_2023_41","0.56",-0.579818495252942,"L2 learners","6",8,-0.0694031413529272,0.490984704515391
"238","visuospatial","no","1","L2SPAN_2023_41","0.514",-0.665532013526972,"L2 learners","6",8,-0.0694031413529272,0.490984704515391
"239","visuospatial","no","1","L2SPAN_2023_41","0.911",-0.0932123817221787,"L2 learners","6",8,-0.0694031413529272,0.490984704515391
"240","visuospatial","yes","1","L2SPAN_2023_41","0.561",-0.578034373459441,"L2 learners","6",8,-0.0694031413529272,0.490984704515391
"241","visuospatial","no","1","L2SPAN_2023_42","1.1488",0.138717919311823,"L2 learners","5",10,0.374776963305807,-0.269249676669731
"242","visuospatial","yes","1","L2SPAN_2023_42","1.019",0.0188217542405877,"L2 learners","5",10,0.374776963305807,-0.269249676669731
"243","visuospatial","yes","1","L2SPAN_2023_42","1.1021",0.0972174507153593,"L2 learners","5",10,0.374776963305807,-0.269249676669731
"244","visuospatial","no","0","L2SPAN_2023_42","2.1504",0.765653871346693,"L2 learners","5",10,0.374776963305807,-0.269249676669731
"245","visuospatial","no","1","L2SPAN_2023_42","1.6823",0.520161904742978,"L2 learners","5",10,0.374776963305807,-0.269249676669731
"246","visuospatial","yes","1","L2SPAN_2023_42","1.2918",0.256036594616235,"L2 learners","5",10,0.374776963305807,-0.269249676669731
"247","visuospatial","yes","1","L2SPAN_2023_42","2.0933",0.738741768118337,"L2 learners","5",10,0.374776963305807,-0.269249676669731
"248","visuospatial","no","1","L2SPAN_2023_42","1.0774",0.0745507312642962,"L2 learners","5",10,0.374776963305807,-0.269249676669731
"249","visuospatial","no","1","L2SPAN_2023_42","1.0857",0.0822249402556695,"L2 learners","5",10,0.374776963305807,-0.269249676669731
"250","visuospatial","no","1","L2SPAN_2023_42","1.4338",0.360328262436635,"L2 learners","5",10,0.374776963305807,-0.269249676669731
"251","visuospatial","yes","1","L2SPAN_2023_42","1.2674",0.23696755790728,"L2 learners","5",10,0.374776963305807,-0.269249676669731
"252","visuospatial","yes","0","L2SPAN_2023_42","2.2339",0.803748936887741,"L2 learners","5",10,0.374776963305807,-0.269249676669731
"253","visuospatial","no","1","L2SPAN_2023_42","1.2212",0.199833981878586,"L2 learners","5",10,0.374776963305807,-0.269249676669731
"254","visuospatial","no","1","L2SPAN_2023_42","1.405",0.340037302785709,"L2 learners","5",10,0.374776963305807,-0.269249676669731
"255","visuospatial","yes","0","L2SPAN_2023_42","1.2674",0.23696755790728,"L2 learners","5",10,0.374776963305807,-0.269249676669731
"256","visuospatial","yes","1","L2SPAN_2023_42","0.9327",-0.0696716732493193,"L2 learners","5",10,0.374776963305807,-0.269249676669731
"257","visuospatial","yes","1","L2SPAN_2023_42","1.2999",0.262287338431836,"L2 learners","5",10,0.374776963305807,-0.269249676669731
"258","visuospatial","no","0","L2SPAN_2023_42","1.6667",0.510845623565993,"L2 learners","5",10,0.374776963305807,-0.269249676669731
"259","visuospatial","no","1","L2SPAN_2023_42","1.5185",0.417723005503666,"L2 learners","5",10,0.374776963305807,-0.269249676669731
"260","visuospatial","no","1","L2SPAN_2023_42","1.0016",0.00159872136369707,"L2 learners","5",10,0.374776963305807,-0.269249676669731
"261","visuospatial","yes","1","L2SPAN_2023_42","0.9945",-0.00551518068811011,"L2 learners","5",10,0.374776963305807,-0.269249676669731
"262","visuospatial","yes","0","L2SPAN_2023_42","1.1216",0.114756237298189,"L2 learners","5",10,0.374776963305807,-0.269249676669731
"263","visuospatial","yes","1","L2SPAN_2023_42","2.0593",0.722366119229165,"L2 learners","5",10,0.374776963305807,-0.269249676669731
"264","visuospatial","no","0","L2SPAN_2023_42","1.0003",0.000299955008997942,"L2 learners","5",10,0.374776963305807,-0.269249676669731
"265","visuospatial","yes","1","L2SPAN_2023_44","0.7178",-0.33156430026863,"L2 learners","3",7,-0.291493193682294,-1.78971843903998
"266","visuospatial","no","1","L2SPAN_2023_44","0.6276",-0.46585225812326,"L2 learners","3",7,-0.291493193682294,-1.78971843903998
"267","visuospatial","yes","1","L2SPAN_2023_44","0.5865",-0.533582610888607,"L2 learners","3",7,-0.291493193682294,-1.78971843903998
"268","visuospatial","yes","1","L2SPAN_2023_44","0.7238",-0.323240167852495,"L2 learners","3",7,-0.291493193682294,-1.78971843903998
"269","visuospatial","no","1","L2SPAN_2023_44","0.6691",-0.401821753193366,"L2 learners","3",7,-0.291493193682294,-1.78971843903998
"270","visuospatial","yes","0","L2SPAN_2023_44","1.5546",0.441218277813982,"L2 learners","3",7,-0.291493193682294,-1.78971843903998
"271","visuospatial","yes","1","L2SPAN_2023_44","0.6374",-0.450357876998901,"L2 learners","3",7,-0.291493193682294,-1.78971843903998
"272","visuospatial","no","1","L2SPAN_2023_44","0.6299",-0.462194202354254,"L2 learners","3",7,-0.291493193682294,-1.78971843903998
"273","visuospatial","yes","0","L2SPAN_2023_44","1.2169",0.196306641360617,"L2 learners","3",7,-0.291493193682294,-1.78971843903998
"274","visuospatial","yes","0","L2SPAN_2023_44","0.7823",-0.245516980291102,"L2 learners","3",7,-0.291493193682294,-1.78971843903998
"275","visuospatial","yes","1","L2SPAN_2023_44","0.8378",-0.176975870469203,"L2 learners","3",7,-0.291493193682294,-1.78971843903998
"276","visuospatial","no","0","L2SPAN_2023_44","0.837",-0.177931208492662,"L2 learners","3",7,-0.291493193682294,-1.78971843903998
"277","visuospatial","no","0","L2SPAN_2023_44","1.1248",0.117605242074263,"L2 learners","3",7,-0.291493193682294,-1.78971843903998
"278","visuospatial","no","1","L2SPAN_2023_44","0.9877",-0.0123762710680554,"L2 learners","3",7,-0.291493193682294,-1.78971843903998
"279","visuospatial","no","0","L2SPAN_2023_44","1.4554",0.375280776930849,"L2 learners","3",7,-0.291493193682294,-1.78971843903998
"280","visuospatial","no","1","L2SPAN_2023_44","0.668",-0.403467105445491,"L2 learners","3",7,-0.291493193682294,-1.78971843903998
"281","visuospatial","yes","1","L2SPAN_2023_44","0.8205",-0.197841368451991,"L2 learners","3",7,-0.291493193682294,-1.78971843903998
"282","visuospatial","no","0","L2SPAN_2023_44","0.4896",-0.714166547784021,"L2 learners","3",7,-0.291493193682294,-1.78971843903998
"283","visuospatial","yes","1","L2SPAN_2023_44","0.9533",-0.0478256294826045,"L2 learners","3",7,-0.291493193682294,-1.78971843903998
"284","visuospatial","no","1","L2SPAN_2023_44","0.7503",-0.287282152430454,"L2 learners","3",7,-0.291493193682294,-1.78971843903998
"285","visuospatial","no","1","L2SPAN_2023_44","0.7703",-0.260975229623217,"L2 learners","3",7,-0.291493193682294,-1.78971843903998
"286","visuospatial","no","0","L2SPAN_2023_44","0.8187",-0.200037562599735,"L2 learners","3",7,-0.291493193682294,-1.78971843903998
"287","visuospatial","yes","1","L2SPAN_2023_44","0.8726",-0.136278018292628,"L2 learners","3",7,-0.291493193682294,-1.78971843903998
"288","visuospatial","yes","0","L2SPAN_2023_44","19.609",2.97598864451738,"L2 learners","3",7,-0.291493193682294,-1.78971843903998
"289","visuospatial","no","1","L2SPAN_2023_45","0.8272",-0.189708775227972,"L2 learners","5",18,2.15149738194074,-0.269249676669731
"290","visuospatial","yes","1","L2SPAN_2023_45","0.7846",-0.242581245206685,"L2 learners","5",18,2.15149738194074,-0.269249676669731
"291","visuospatial","yes","1","L2SPAN_2023_45","0.9041",-0.100815305238816,"L2 learners","5",18,2.15149738194074,-0.269249676669731
"292","visuospatial","yes","1","L2SPAN_2023_45","0.9519",-0.0492952917248775,"L2 learners","5",18,2.15149738194074,-0.269249676669731
"293","visuospatial","no","1","L2SPAN_2023_45","1.622",0.483659955693221,"L2 learners","5",18,2.15149738194074,-0.269249676669731
"294","visuospatial","no","1","L2SPAN_2023_45","0.7392",-0.302186758654663,"L2 learners","5",18,2.15149738194074,-0.269249676669731
"295","visuospatial","no","1","L2SPAN_2023_45","0.6855",-0.377606779979768,"L2 learners","5",18,2.15149738194074,-0.269249676669731
"296","visuospatial","yes","1","L2SPAN_2023_45","0.7418",-0.298675613926647,"L2 learners","5",18,2.15149738194074,-0.269249676669731
"297","visuospatial","no","1","L2SPAN_2023_45","0.79",-0.23572233352107,"L2 learners","5",18,2.15149738194074,-0.269249676669731
"298","visuospatial","no","1","L2SPAN_2023_45","0.8691",-0.140297085538723,"L2 learners","5",18,2.15149738194074,-0.269249676669731
"299","visuospatial","no","1","L2SPAN_2023_45","1.7247",0.545053122315218,"L2 learners","5",18,2.15149738194074,-0.269249676669731
"300","visuospatial","no","1","L2SPAN_2023_45","0.8783",-0.129767058059065,"L2 learners","5",18,2.15149738194074,-0.269249676669731
"301","visuospatial","yes","1","L2SPAN_2023_45","1.1839",0.168814073435453,"L2 learners","5",18,2.15149738194074,-0.269249676669731
"302","visuospatial","yes","1","L2SPAN_2023_45","0.7203",-0.32808748708682,"L2 learners","5",18,2.15149738194074,-0.269249676669731
"303","visuospatial","yes","1","L2SPAN_2023_45","0.4934",-0.706435074886881,"L2 learners","5",18,2.15149738194074,-0.269249676669731
"304","visuospatial","no","1","L2SPAN_2023_45","0.7849",-0.242198957849369,"L2 learners","5",18,2.15149738194074,-0.269249676669731
"305","visuospatial","yes","1","L2SPAN_2023_45","0.7829",-0.244750305068269,"L2 learners","5",18,2.15149738194074,-0.269249676669731
"306","visuospatial","yes","1","L2SPAN_2023_45","0.6575",-0.419310514930217,"L2 learners","5",18,2.15149738194074,-0.269249676669731
"307","visuospatial","yes","1","L2SPAN_2023_45","0.5665",-0.568278198514076,"L2 learners","5",18,2.15149738194074,-0.269249676669731
"308","visuospatial","yes","1","L2SPAN_2023_45","0.5534",-0.591674211629312,"L2 learners","5",18,2.15149738194074,-0.269249676669731
"309","visuospatial","no","1","L2SPAN_2023_45","0.5232",-0.647791478839148,"L2 learners","5",18,2.15149738194074,-0.269249676669731
"310","visuospatial","no","1","L2SPAN_2023_45","0.3948",-0.929375971422811,"L2 learners","5",18,2.15149738194074,-0.269249676669731
"311","visuospatial","no","1","L2SPAN_2023_45","0.4766",-0.741077714317495,"L2 learners","5",18,2.15149738194074,-0.269249676669731
"312","visuospatial","yes","1","L2SPAN_2023_45","0.8784",-0.129653208226871,"L2 learners","5",18,2.15149738194074,-0.269249676669731
"313","visuospatial","no","1","L2SPAN_2023_46","0.8584",-0.152685087665648,"L2 learners","5",7,-0.291493193682294,-0.269249676669731
"314","visuospatial","yes","1","L2SPAN_2023_46","0.7156",-0.334633927347573,"L2 learners","5",7,-0.291493193682294,-0.269249676669731
"315","visuospatial","yes","1","L2SPAN_2023_46","0.5986",-0.513161683563538,"L2 learners","5",7,-0.291493193682294,-0.269249676669731
"316","visuospatial","no","1","L2SPAN_2023_46","1.1105",0.104810364352345,"L2 learners","5",7,-0.291493193682294,-0.269249676669731
"317","visuospatial","no","1","L2SPAN_2023_46","0.7715",-0.259418607178922,"L2 learners","5",7,-0.291493193682294,-0.269249676669731
"318","visuospatial","yes","1","L2SPAN_2023_46","0.5941",-0.520707623620441,"L2 learners","5",7,-0.291493193682294,-0.269249676669731
"319","visuospatial","yes","1","L2SPAN_2023_46","1.013",0.0129162252665462,"L2 learners","5",7,-0.291493193682294,-0.269249676669731
"320","visuospatial","no","1","L2SPAN_2023_46","1.3281",0.283749349424068,"L2 learners","5",7,-0.291493193682294,-0.269249676669731
"321","visuospatial","no","1","L2SPAN_2023_46","0.8566",-0.154784213800866,"L2 learners","5",7,-0.291493193682294,-0.269249676669731
"322","visuospatial","no","1","L2SPAN_2023_46","0.7062",-0.347856795487851,"L2 learners","5",7,-0.291493193682294,-0.269249676669731
"323","visuospatial","yes","1","L2SPAN_2023_46","1.6614",0.507660620422834,"L2 learners","5",7,-0.291493193682294,-0.269249676669731
"324","visuospatial","yes","1","L2SPAN_2023_46","1.7555",0.56275371662635,"L2 learners","5",7,-0.291493193682294,-0.269249676669731
"325","visuospatial","no","1","L2SPAN_2023_46","0.7743",-0.255795883589459,"L2 learners","5",7,-0.291493193682294,-0.269249676669731
"326","visuospatial","no","1","L2SPAN_2023_46","1.1811",0.166446207635665,"L2 learners","5",7,-0.291493193682294,-0.269249676669731
"327","visuospatial","yes","1","L2SPAN_2023_46","1.5127",0.413896133586017,"L2 learners","5",7,-0.291493193682294,-0.269249676669731
"328","visuospatial","yes","1","L2SPAN_2023_46","0.7988",-0.224644677440477,"L2 learners","5",7,-0.291493193682294,-0.269249676669731
"329","visuospatial","yes","1","L2SPAN_2023_46","0.9012",-0.104028070424048,"L2 learners","5",7,-0.291493193682294,-0.269249676669731
"330","visuospatial","no","1","L2SPAN_2023_46","0.864",-0.146182510178081,"L2 learners","5",7,-0.291493193682294,-0.269249676669731
"331","visuospatial","no","1","L2SPAN_2023_46","0.9758",-0.0244976316004002,"L2 learners","5",7,-0.291493193682294,-0.269249676669731
"332","visuospatial","no","1","L2SPAN_2023_46","0.822",-0.196014883925957,"L2 learners","5",7,-0.291493193682294,-0.269249676669731
"333","visuospatial","yes","1","L2SPAN_2023_46","0.7645",-0.26853325361302,"L2 learners","5",7,-0.291493193682294,-0.269249676669731
"334","visuospatial","yes","1","L2SPAN_2023_46","1.1215",0.114667074978126,"L2 learners","5",7,-0.291493193682294,-0.269249676669731
"335","visuospatial","yes","1","L2SPAN_2023_46","2.5316",0.928851513919013,"L2 learners","5",7,-0.291493193682294,-0.269249676669731
"336","visuospatial","no","1","L2SPAN_2023_46","0.9521",-0.0490852076904914,"L2 learners","5",7,-0.291493193682294,-0.269249676669731
"337","visuospatial","no","0","L2SPAN_2023_47","0.7343",-0.308837614524572,"L2 learners","6",7,-0.291493193682294,0.490984704515391
"338","visuospatial","yes","1","L2SPAN_2023_47","0.6382",-0.449103565137994,"L2 learners","6",7,-0.291493193682294,0.490984704515391
"339","visuospatial","yes","1","L2SPAN_2023_47","0.8001",-0.223018559126059,"L2 learners","6",7,-0.291493193682294,0.490984704515391
"340","visuospatial","yes","1","L2SPAN_2023_47","0.7202",-0.328226327767362,"L2 learners","6",7,-0.291493193682294,0.490984704515391
"341","visuospatial","no","1","L2SPAN_2023_47","0.0285",-3.55785119170753,"L2 learners","6",7,-0.291493193682294,0.490984704515391
"342","visuospatial","no","0","L2SPAN_2023_47","0.3435",-1.06856816731973,"L2 learners","6",7,-0.291493193682294,0.490984704515391
"343","visuospatial","no","0","L2SPAN_2023_47","0.0778",-2.55361384779779,"L2 learners","6",7,-0.291493193682294,0.490984704515391
"344","visuospatial","yes","0","L2SPAN_2023_47","0.018",-4.01738352108597,"L2 learners","6",7,-0.291493193682294,0.490984704515391
"345","visuospatial","no","1","L2SPAN_2023_47","0.1053",-2.25094185984221,"L2 learners","6",7,-0.291493193682294,0.490984704515391
"346","visuospatial","no","1","L2SPAN_2023_47","0.4762",-0.741917344929375,"L2 learners","6",7,-0.291493193682294,0.490984704515391
"347","visuospatial","no","0","L2SPAN_2023_47","0.3573",-1.02917951395277,"L2 learners","6",7,-0.291493193682294,0.490984704515391
"348","visuospatial","no","1","L2SPAN_2023_47","0.3527",-1.04213744174013,"L2 learners","6",7,-0.291493193682294,0.490984704515391
"349","visuospatial","yes","0","L2SPAN_2023_47","0.0359",-3.3270179834879,"L2 learners","6",7,-0.291493193682294,0.490984704515391
"350","visuospatial","yes","0","L2SPAN_2023_47","0.0945",-2.35915544448244,"L2 learners","6",7,-0.291493193682294,0.490984704515391
"351","visuospatial","yes","0","L2SPAN_2023_47","0.0183",-4.00085421913476,"L2 learners","6",7,-0.291493193682294,0.490984704515391
"352","visuospatial","no","0","L2SPAN_2023_47","0.0186",-3.98459369826298,"L2 learners","6",7,-0.291493193682294,0.490984704515391
"353","visuospatial","yes","0","L2SPAN_2023_47","0.1346",-2.00544786177151,"L2 learners","6",7,-0.291493193682294,0.490984704515391
"354","visuospatial","yes","0","L2SPAN_2023_47","0.219",-1.51868354916564,"L2 learners","6",7,-0.291493193682294,0.490984704515391
"355","visuospatial","yes","0","L2SPAN_2023_47","0.286",-1.25176346816228,"L2 learners","6",7,-0.291493193682294,0.490984704515391
"356","visuospatial","yes","1","L2SPAN_2023_47","0.5117",-0.670016763171091,"L2 learners","6",7,-0.291493193682294,0.490984704515391
"357","visuospatial","no","1","L2SPAN_2023_47","0.4407",-0.819390907134196,"L2 learners","6",7,-0.291493193682294,0.490984704515391
"358","visuospatial","no","1","L2SPAN_2023_47","0.5693",-0.563347743025101,"L2 learners","6",7,-0.291493193682294,0.490984704515391
"359","visuospatial","no","1","L2SPAN_2023_47","0.4342",-0.834250021537946,"L2 learners","6",7,-0.291493193682294,0.490984704515391
"360","visuospatial","yes","1","L2SPAN_2023_47","0.4858",-0.721958262414065,"L2 learners","6",7,-0.291493193682294,0.490984704515391
"361","visuospatial","no","0","L2SPAN_2023_49","5.0726",1.62385350666841,"L2 learners","4",7,-0.291493193682294,-1.02948405785485
"362","visuospatial","yes","1","L2SPAN_2023_49","1.0031",0.00309520490730252,"L2 learners","4",7,-0.291493193682294,-1.02948405785485
"363","visuospatial","yes","1","L2SPAN_2023_49","0.7016",-0.354391837924164,"L2 learners","4",7,-0.291493193682294,-1.02948405785485
"364","visuospatial","yes","1","L2SPAN_2023_49","0.6291",-0.463465052406153,"L2 learners","4",7,-0.291493193682294,-1.02948405785485
"365","visuospatial","no","1","L2SPAN_2023_49","0.8946",-0.111378587983389,"L2 learners","4",7,-0.291493193682294,-1.02948405785485
"366","visuospatial","no","0","L2SPAN_2023_49","1.0504",0.0491710440064494,"L2 learners","4",7,-0.291493193682294,-1.02948405785485
"367","visuospatial","no","1","L2SPAN_2023_49","1.7864",0.580202421543811,"L2 learners","4",7,-0.291493193682294,-1.02948405785485
"368","visuospatial","yes","1","L2SPAN_2023_49","0.7008",-0.355532739359955,"L2 learners","4",7,-0.291493193682294,-1.02948405785485
"369","visuospatial","no","1","L2SPAN_2023_49","0.8172",-0.20187141603867,"L2 learners","4",7,-0.291493193682294,-1.02948405785485
"370","visuospatial","no","0","L2SPAN_2023_49","0.7822",-0.245644816660723,"L2 learners","4",7,-0.291493193682294,-1.02948405785485
"371","visuospatial","no","1","L2SPAN_2023_49","0.9",-0.105360515657826,"L2 learners","4",7,-0.291493193682294,-1.02948405785485
"372","visuospatial","no","1","L2SPAN_2023_49","0.7436",-0.296252023134848,"L2 learners","4",7,-0.291493193682294,-1.02948405785485
"373","visuospatial","yes","1","L2SPAN_2023_49","0.909",-0.0954101848046582,"L2 learners","4",7,-0.291493193682294,-1.02948405785485
"374","visuospatial","yes","1","L2SPAN_2023_49","0.5604",-0.579104464519285,"L2 learners","4",7,-0.291493193682294,-1.02948405785485
"375","visuospatial","yes","0","L2SPAN_2023_49","0.475",-0.744440474947496,"L2 learners","4",7,-0.291493193682294,-1.02948405785485
"376","visuospatial","no","1","L2SPAN_2023_49","0.6519",-0.427864103051643,"L2 learners","4",7,-0.291493193682294,-1.02948405785485
"377","visuospatial","yes","1","L2SPAN_2023_49","0.666",-0.406465608441748,"L2 learners","4",7,-0.291493193682294,-1.02948405785485
"378","visuospatial","yes","1","L2SPAN_2023_49","0.3929",-0.934200152417723,"L2 learners","4",7,-0.291493193682294,-1.02948405785485
"379","visuospatial","yes","1","L2SPAN_2023_49","0.6564",-0.420984919766201,"L2 learners","4",7,-0.291493193682294,-1.02948405785485
"380","visuospatial","yes","0","L2SPAN_2023_49","0.3501",-1.04953645102152,"L2 learners","4",7,-0.291493193682294,-1.02948405785485
"381","visuospatial","no","1","L2SPAN_2023_49","0.3847",-0.955291469223888,"L2 learners","4",7,-0.291493193682294,-1.02948405785485
"382","visuospatial","no","1","L2SPAN_2023_49","0.3606",-1.01998596821292,"L2 learners","4",7,-0.291493193682294,-1.02948405785485
"383","visuospatial","no","0","L2SPAN_2023_49","0.4707",-0.75353433057504,"L2 learners","4",7,-0.291493193682294,-1.02948405785485
"384","visuospatial","yes","1","L2SPAN_2023_49","0.8783",-0.129767058059065,"L2 learners","4",7,-0.291493193682294,-1.02948405785485
"385","visuospatial","no","0","L2SPAN_2023_63","0.6546",-0.423730916915057,"L2 learners","5",24,3.48403769591694,-0.269249676669731
"386","visuospatial","yes","1","L2SPAN_2023_63","0.7174",-0.332121713883955,"L2 learners","5",24,3.48403769591694,-0.269249676669731
"387","visuospatial","yes","1","L2SPAN_2023_63","0.7018",-0.354106815833022,"L2 learners","5",24,3.48403769591694,-0.269249676669731
"388","visuospatial","yes","1","L2SPAN_2023_63","0.8325",-0.183322057127538,"L2 learners","5",24,3.48403769591694,-0.269249676669731
"389","visuospatial","no","1","L2SPAN_2023_63","0.6843",-0.379358861023685,"L2 learners","5",24,3.48403769591694,-0.269249676669731
"390","visuospatial","no","1","L2SPAN_2023_63","0.6169",-0.483048342766544,"L2 learners","5",24,3.48403769591694,-0.269249676669731
"391","visuospatial","no","1","L2SPAN_2023_63","0.6209",-0.47658524061129,"L2 learners","5",24,3.48403769591694,-0.269249676669731
"392","visuospatial","yes","0","L2SPAN_2023_63","1.7351",0.551065048625489,"L2 learners","5",24,3.48403769591694,-0.269249676669731
"393","visuospatial","no","1","L2SPAN_2023_63","0.6334",-0.456653144877598,"L2 learners","5",24,3.48403769591694,-0.269249676669731
"394","visuospatial","no","1","L2SPAN_2023_63","0.7451",-0.294236841422455,"L2 learners","5",24,3.48403769591694,-0.269249676669731
"395","visuospatial","no","1","L2SPAN_2023_63","0.4701",-0.754809840952052,"L2 learners","5",24,3.48403769591694,-0.269249676669731
"396","visuospatial","no","1","L2SPAN_2023_63","0.6795",-0.386398045390939,"L2 learners","5",24,3.48403769591694,-0.269249676669731
"397","visuospatial","yes","1","L2SPAN_2023_63","0.8171",-0.201993792591475,"L2 learners","5",24,3.48403769591694,-0.269249676669731
"398","visuospatial","yes","0","L2SPAN_2023_63","0.7368",-0.30543879404104,"L2 learners","5",24,3.48403769591694,-0.269249676669731
"399","visuospatial","yes","1","L2SPAN_2023_63","0.5873",-0.532219516453663,"L2 learners","5",24,3.48403769591694,-0.269249676669731
"400","visuospatial","no","0","L2SPAN_2023_63","2.4148",0.881616467940134,"L2 learners","5",24,3.48403769591694,-0.269249676669731
"401","visuospatial","yes","1","L2SPAN_2023_63","1.3885",0.328224027764717,"L2 learners","5",24,3.48403769591694,-0.269249676669731
"402","visuospatial","yes","1","L2SPAN_2023_63","0.777",-0.25231492861449,"L2 learners","5",24,3.48403769591694,-0.269249676669731
"403","visuospatial","yes","1","L2SPAN_2023_63","1.1588",0.147384986913058,"L2 learners","5",24,3.48403769591694,-0.269249676669731
"404","visuospatial","yes","0","L2SPAN_2023_63","0.9432",-0.0584769297589758,"L2 learners","5",24,3.48403769591694,-0.269249676669731
"405","visuospatial","no","1","L2SPAN_2023_63","0.6379",-0.449573747734227,"L2 learners","5",24,3.48403769591694,-0.269249676669731
"406","visuospatial","no","1","L2SPAN_2023_63","0.8323",-0.183562326230088,"L2 learners","5",24,3.48403769591694,-0.269249676669731
"407","visuospatial","no","1","L2SPAN_2023_63","0.9716",-0.0288110818541196,"L2 learners","5",24,3.48403769591694,-0.269249676669731
"408","visuospatial","yes","1","L2SPAN_2023_63","1.0676",0.0654131385482321,"L2 learners","5",24,3.48403769591694,-0.269249676669731
"409","visuospatial","yes","1","L2SPAN_2023_68","0.8837",-0.123637640458178,"L2 learners","6",7,-0.291493193682294,0.490984704515391
"410","visuospatial","no","1","L2SPAN_2023_68","0.9872",-0.0128826258310137,"L2 learners","6",7,-0.291493193682294,0.490984704515391
"411","visuospatial","yes","1","L2SPAN_2023_68","0.7364",-0.305981829623214,"L2 learners","6",7,-0.291493193682294,0.490984704515391
"412","visuospatial","yes","1","L2SPAN_2023_68","0.9852",-0.0149106127357542,"L2 learners","6",7,-0.291493193682294,0.490984704515391
"413","visuospatial","no","1","L2SPAN_2023_68","1.0035",0.00349388925425584,"L2 learners","6",7,-0.291493193682294,0.490984704515391
